DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,DATA DE ENTREGA,latitude,longitude
2020-09-08,LEISTUNG,MARANHAO,MUNICIPIO,UTI,2,120000.0,SMS de ARAIOSES,MA,15-08-2020,-5.42,-45.44
2020-08-14,MAGNAMED,MARANHAO,MUNICIPIO,TRANSPORTE,1,48290.0,SECR MUN DE SAUDE DE TRIZIDELA DO VALE,MA,18-08-2020,-5.42,-45.44
2020-08-14,VYAIRE,MARANHAO,MUNICIPIO,UTI,2,120000.0,SMS de GOV EUGENIO BARROS,MA,18-08-2020,-5.42,-45.44
2020-08-14,MAGNAMED,MARANHAO,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de MARAJA DO SENA,MA,18-08-2020,-5.42,-45.44
2020-08-14,MAGNAMED,MARANHAO,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de MARAJA DO SENA,MA,18-08-2020,-5.42,-45.44
2020-08-14,VYAIRE,MARANHAO,MUNICIPIO,UTI,1,60000.0,SMS de PARNARAMA,MA,18-08-2020,-5.42,-45.44
2020-08-14,MAGNAMED,MARANHAO,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de PARNARAMA,MA,18-08-2020,-5.42,-45.44
2020-08-14,VYAIRE,MARANHAO,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE SAO FRANCISCO DO MA,MA,18-08-2020,-5.42,-45.44
2020-08-14,MAGNAMED,MARANHAO,MUNICIPIO,TRANSPORTE,1,48290.0,SECR MUN DE SAUDE DE SAO FRANCISCO DO MA,MA,18-08-2020,-5.42,-45.44
2020-08-14,MAGNAMED,MARANHAO,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de SAO RAIMUNDO DOS MANGABEIRA,MA,18-08-2020,-5.42,-45.44
2020-08-14,VYAIRE,MARANHAO,MUNICIPIO,UTI,1,60000.0,SECR MUN DE SAUDE DE TRIZIDELA DO VALE,MA,18-08-2020,-5.42,-45.44
2020-08-14,MAGNAMED,MARANHAO,MUNICIPIO,TRANSPORTE,1,48290.0,SECR MUN DE SAUDE DE TRIZIDELA DO VALE,MA,18-08-2020,-5.42,-45.44
2020-08-06,MAGNAMED,MINAS GERAIS,ESTADO,TRANSPORTE,20,965800.0,Secretaria Estadual de Saúde,MG,10-06-2020,-18.1,-44.38
2020-08-06,LEISTUNG,MINAS GERAIS,ESTADO,UTI,80,4800000.0,Secretaria Estadual de Saúde,MG,10-06-2020,-18.1,-44.38
2020-12-06,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,15,900000.0,Secretaria Municipal de Saúde - Contagem,MG,15-06-2020,-18.1,-44.38
2020-12-06,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde - Contagem,MG,15-06-2020,-18.1,-44.38
2020-12-06,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - Ibirite,MG,15-06-2020,-18.1,-44.38
2020-06-16,MAGNAMED,MINAS GERAIS,ESTADO,TRANSPORTE,50,2414500.0,Secretaria Estadual de Saúde,MG,18-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde - BETIM,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde - BETIM,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - CONTAGEM,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - CONTAGEM,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - CORONEL FABRICIANO,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - CORONEL FABRICIANO,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - JUIZ DE FORA,MG,30-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - JUIZ DE FORA,MG,30-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,3,144870.0,Secretaria Municipal de Saúde - LAGOA SANTA,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde - LAGOA SANTA,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - LAVRAS,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - LAVRAS,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde - MEDINA,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde - MEDINA,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde - MONTES CLAROS,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde - MONTES CLAROS,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,3,144870.0,Secretaria Municipal de Saúde - PIRAPORA,MG,28-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde - PIRAPORA,MG,28-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - SÃO JOÃO DEL REI,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - SÃO JOÃO DEL REI,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,3,180000.0,Secretaria Municipal de Saúde - SÃO LOURENÇO,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,4,193160.0,Secretaria Municipal de Saúde - UBÁ,MG,29-06-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,4,240000.0,Secretaria Municipal de Saúde - UBÁ,MG,29-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - UBERABA,MG,01-07-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - UBERABA,MG,01-07-2020,-18.1,-44.38
2020-06-26,VYAIRE,MINAS GERAIS,ESTADO,UTI,50,3000000.0,Secretaria Estadual de Saúde,MG,27-06-2020,-18.1,-44.38
2020-06-26,MAGNAMED,MINAS GERAIS,ESTADO,TRANSPORTE,50,2414500.0,Secretaria Estadual de Saúde,MG,27-06-2020,-18.1,-44.38
2020-04-07,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde - Uberlândia,MG,06-07-2020,-18.1,-44.38
2020-04-07,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,10,200000.0,Secretaria Municipal de Saúde - Uberlândia,MG,06-07-2020,-18.1,-44.38
2020-07-07,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Patos de MInas - HOSPITAL REGIONAL ATÔNIO DIAS,MG,10-07-2020,-18.1,-44.38
2020-07-07,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Patos de MInas - HOSPITAL REGIONAL ATÔNIO DIAS,MG,10-07-2020,-18.1,-44.38
2020-10-07,MAGNAMED,MINAS GERAIS,ESTADO ,TRANSPORTE,53,2559370.0,Secretaria Estadual de Saúde,MG,15-07-2020,-18.1,-44.38
2020-10-07,VYAIRE,MINAS GERAIS,ESTADO ,UTI,47,2820000.0,Secretaria Estadual de Saúde,MG,15-07-2020,-18.1,-44.38
2020-10-07,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,6,289740.0, Secretaria Municipal de Saúde - FORMIGA,MG,15-07-2020,-18.1,-44.38
2020-10-07,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,6,360000.0, Secretaria Municipal de Saúde - FORMIGA,MG,15-07-2020,-18.1,-44.38
2020-10-07,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - JOÃO PINHEIRO,MG,16-07-2020,-18.1,-44.38
2020-10-07,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - JOÃO PINHEIRO,MG,16-07-2020,-18.1,-44.38
2020-10-07,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde - NANUQUE,MG,17-07-2020,-18.1,-44.38
2020-10-07,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde - NANUQUE,MG,17-07-2020,-18.1,-44.38
2020-10-07,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,SÃO GOTARDO - Secretaria Municipal de Saúde,MG,16-07-2020,-18.1,-44.38
2020-10-07,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,SÃO GOTARDO - Secretaria Municipal de Saúde,MG,16-07-2020,-18.1,-44.38
2020-07-24,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0,BELO HORIZONTE - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,100000.0,BELO HORIZONTE - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,CARBONITA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,IPANEMA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,ITABUIRITO - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,3,60000.0,ITAUNA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,1,60000.0,JACINTO - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,3,60000.0,LAGOA FORMOSA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,3,180000.0,LAGOA SANTA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,3,60000.0,LARANJAL - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,MAR DE ESPANHA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,MARTINS SOARES - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,3,180000.0,MATIPO - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,MATIPO - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,PARA DE MINAS - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,1,20000.0,PARA DE MINAS - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,PARACATU - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,100000.0,PARACATU - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,SÃO TIAGO - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,UBERLANDIA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,100000.0,UBERLANDIA - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-24,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,VARGEM ALEGRE - Secretaria Municipal de Saúde ,MG,03-08-2020,-18.1,-44.38
2020-07-31,VYAIRE LTV 1200 USA,MINAS GERAIS,MUNICIPIO,TRANSPORTE USA,30,1893779.1,SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE,MG,07-08-2020,-18.1,-44.38
2020-07-31,VYAIRE LTV 1200 USA,MINAS GERAIS,MUNICIPIO,TRANSPORTE USA,30,1893779.1,SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE,MG,07-08-2020,-18.1,-44.38
2020-07-31,VYAIRE LTV 1200 USA,MINAS GERAIS,MUNICIPIO,TRANSPORTE USA,20,1262519.4,SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE,MG,07-08-2020,-18.1,-44.38
2020-07-31,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,SECRETARIA MUNICIPAL DE SAUDE - BELO HORIZONTE,MG,07-08-2020,-18.1,-44.38
2020-07-31,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de  Bom Sucesso,MG,07-08-2020,-18.1,-44.38
2020-07-31,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,1,60000.0,SMS de Dom Cavati,MG,07-08-2020,-18.1,-44.38
2020-07-31,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,1,60000.0,SMS de Dores do Indaia,MG,07-08-2020,-18.1,-44.38
2020-07-31,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0,SMS de Ervalia,MG,07-08-2020,-18.1,-44.38
2020-07-31,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,1,60000.0,SMS de Jaiba,MG,07-08-2020,-18.1,-44.38
2020-07-31,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Jaiba,MG,07-08-2020,-18.1,-44.38
2020-07-31,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,1,20000.0,SMS de Pitangui,MG,07-08-2020,-18.1,-44.38
2020-07-31,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de RIO POMBA,MG,07-08-2020,-18.1,-44.38
2020-07-31,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de Santa Maria do Suacui,MG,07-08-2020,-18.1,-44.38
2020-07-31,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,1,60000.0,SMS de Santo Antonio do Amparo,MG,07-08-2020,-18.1,-44.38
2020-07-31,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,1,60000.0,SMS de Tres Coracoes,MG,07-08-2020,-18.1,-44.38
2020-07-31,KTK,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,100000.0,SMS de Tres Coracoes,MG,07-08-2020,-18.1,-44.38
2020-09-08,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,4,240000.0,SMS de Monte Carmelo,MG,14-08-2020,-18.1,-44.38
2020-09-08,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Bom Despacho,MG,14-08-2020,-18.1,-44.38
2020-09-08,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Carmo do Paranaiba,MG,14-08-2020,-18.1,-44.38
2020-09-08,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,5,300000.0,SMS de Montes Claros,MG,14-08-2020,-18.1,-44.38
2020-09-08,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,5,241450.0,SMS de Montes Claros,MG,14-08-2020,-18.1,-44.38
2020-09-08,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,10,600000.0,SMS de Patos de Minas,MG,14-08-2020,-18.1,-44.38
2020-09-08,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Astolfo Dutra,MG,14-08-2020,-18.1,-44.38
2020-09-08,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,4,193160.0,SMS de Grao Mogol,MG,14-08-2020,-18.1,-44.38
2020-09-08,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Monte Alegre de Minas,MG,14-08-2020,-18.1,-44.38
2020-09-08,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Prata,MG,14-08-2020,-18.1,-44.38
2020-09-08,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,20,1200000.0,SECR MUN DE SAUDE DE TEOFILO OTONI  MG,MG,14-08-2020,-18.1,-44.38
2020-09-08,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,10,600000.0,SMS de Pirapora,MG,14-08-2020,-18.1,-44.38
2020-09-08,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,6,360000.0,SMS de Araxa,MG,14-08-2020,-18.1,-44.38
2020-10-08,LEISTUNG,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0, SMS de Gouveia,MG,14-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Pintopolis,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,4,193160.0,SMS de Buritis,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,4,193160.0,SMS de Buritis,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,10,482900.0,SMS de Betim,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,10,482900.0,SMS de RIBEIRAO DAS NEVES,MG,21-08-2020,-18.1,-44.38
2020-08-14,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0,SMS de Urucuia,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,1,48290.0,SMS de Betim,MG,21-08-2020,-18.1,-44.38
2020-08-14,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0,SMS de Lagoa Formosa,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,10,482900.0,SMS de Vespasiano,MG,21-08-2020,-18.1,-44.38
2020-08-14,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,10,600000.0,SMS de Vespasiano,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Sete Lagoas,MG,21-08-2020,-18.1,-44.38
2020-08-14,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,10,600000.0,SMS de Betim,MG,21-08-2020,-18.1,-44.38
2020-08-14,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Manhuacu,MG,21-08-2020,-18.1,-44.38
2020-08-14,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,3,180000.0,SMS de Manhuacu,MG,21-08-2020,-18.1,-44.38
2020-08-21,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de Ituiutaba,MG,25-08-2020,-18.1,-44.38
2020-08-21,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,3,180000.0,SMS de Ituiutaba,MG,25-08-2020,-18.1,-44.38
2020-08-21,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,7,420000.0,SMS de Frutal,MG,25-08-2020,-18.1,-44.38
2020-08-21,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,2,96580.0,Policlinica Amilcar Pellon  Itajuba,MG,25-08-2020,-18.1,-44.38
2020-08-21,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,3,180000.0,Policlinica Amilcar Pellon  Itajuba,MG,25-08-2020,-18.1,-44.38
2020-08-21,MAGNAMED,MINAS GERAIS,MUNICIPIO,TRANSPORTE,3,144870.0,SMS de Pouso Alegre,MG,25-08-2020,-18.1,-44.38
2020-08-21,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,2,120000.0,SMS de Santa Rita do Sapucai,MG,25-08-2020,-18.1,-44.38
2020-08-21,VYAIRE,MINAS GERAIS,MUNICIPIO,UTI,6,360000.0,SMS de Vazante,MG,22-08-2020,-18.1,-44.38
2020-04-06,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Três Lagoas),MS,05-06-2020,-20.51,-54.54
2020-04-06,VYAIRE,MATO GROSSO DO SUL,ESTADO,UTI,10,600000.0,Secretaria Estadual de Saúde,MS,06-06-2020,-20.51,-54.54
2020-04-06,MAGNAMED,MATO GROSSO DO SUL,ESTADO,TRANSPORTE,10,482900.0,Secretaria Estadual de Saúde,MS,06-06-2020,-20.51,-54.54
2020-08-06,LEISTUNG,MATO GROSSO DO SUL,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (Campo Grande),MS,10-06-2020,-20.51,-54.54
2020-08-06,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Campo Grande),MS,10-06-2020,-20.51,-54.54
2020-09-06,VYAIRE,MATO GROSSO DO SUL,ESTADO,UTI,15,900000.0,Secretaria Estadual de Saúde,MS,12-06-2020,-20.51,-54.54
2020-09-06,WEG,MATO GROSSO DO SUL,ESTADO,UTI,2,120000.0,Secretaria Estadual de Saúde,MS,12-06-2020,-20.51,-54.54
2020-09-06,KTK,MATO GROSSO DO SUL,ESTADO,UTI,3,180000.0,Secretaria Estadual de Saúde,MS,12-06-2020,-20.51,-54.54
2020-09-06,MAGNAMED,MATO GROSSO DO SUL,ESTADO,UTI,5,300000.0,Secretaria Estadual de Saúde,MS,12-06-2020,-20.51,-54.54
2020-09-06,MAGNAMED,MATO GROSSO DO SUL,ESTADO,TRANSPORTE,25,1207250.0,Secretaria Estadual de Saúde,MS,12-06-2020,-20.51,-54.54
2020-07-07,VYAIRE,MATO GROSSO DO SUL,MUNICIPIO,UTI,8,480000.0,campo Grande - HOSPITAL REGIONAL DE MATO GROSSO DO SUL,MS,11-07-2020,-20.51,-54.54
2020-07-07,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,7,338030.0,campo Grande - HOSPITAL REGIONAL DE MATO GROSSO DO SUL,MS,11-07-2020,-20.51,-54.54
2020-07-07,VYAIRE,MATO GROSSO DO SUL,MUNICIPIO,UTI,10,600000.0,campo Grande - SANTA CASA,MS,11-07-2020,-20.51,-54.54
2020-07-07,MAGNAMED,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,10,482900.0,campo Grande - SANTA CASA,MS,11-07-2020,-20.51,-54.54
2020-10-07,VYAIRE,MATO GROSSO DO SUL,ESTADO,UTI,20,1200000.0,CAMPO GRANDE - Secretaria Estadual de Saúde,MS,13-07-2020,-20.51,-54.54
2020-07-17,VYAIRE,MATO GROSSO DO SUL,ESTADO,UTI,5,300000.0,CAMPO GRANDE - Secretaria Estadual de Saúde  ,MS,24-07-2020,-20.51,-54.54
2020-07-17,MAGNAMED,MATO GROSSO DO SUL,ESTADO,TRANSPORTE,5,241450.0,CAMPO GRANDE - Secretaria Estadual de Saúde  ,MS,24-07-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,40000.0,ALCINOPOLIS - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,VYAIRE,MATO GROSSO DO SUL,ESTADO,UTI,5,300000.0,CAMPO GRANDE -  Secretaria Estadual de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,VYAIRE,MATO GROSSO DO SUL,MUNICIPIO,UTI,5,300000.0,CORUMBA - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,5,100000.0,CORUMBA - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,5,100000.0,COSTA RICA - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,40000.0,FIGUEIRAO - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,40000.0,INOCENCIA - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,40000.0,PEDRO GOMES - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
2020-07-24,KTK,MATO GROSSO DO SUL,MUNICIPIO,TRANSPORTE,2,40000.0,RIO BRILHANTE - Secretaria Municipal de Saúde ,MS,03-08-2020,-20.51,-54.54
